time,overall,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,one_reliability
4/10/2020 5:55,3,8,5,9,0,1,0,13,0.366610549
4/10/2020 5:55,4.6,9,10,10,0,1,0,15,0.403925186
4/10/2020 5:55,4.2,10,8,3,1,10,0,16,0.549891021
4/10/2020 5:55,2.2,10,5,0,0,3,0,17,0.277035256
4/10/2020 5:55,5.6,10,10,3,0,5,0,19,0.405657221
4/10/2020 6:00,2.2,0,10,3,0,9,0,2,0.342012084
4/10/2020 6:00,7.3,7,7,9,0,4,0,6,0.556765794
4/10/2020 6:00,5.2,10,1,4,0,10,0,10,0.355775509
4/10/2020 6:00,4.4,4,9,5,0,6,0,17,0.277035256
4/10/2020 6:05,0.2,2,2,7,0,9,0,2,0.342012084
4/10/2020 6:05,3.3,7,0,4,4,10,0,9,0.414319299
4/10/2020 6:05,2.7,3,4,5,0,1,0,12,0.317643931
4/10/2020 6:05,7.2,6,3,5.5,0,7,0,15,0.403925186
4/10/2020 6:05,5.2,0,1,1,1,8,0,16,0.549891021
4/10/2020 6:05,6.3,10,3,1,0,0,0,19,0.405657221
4/10/2020 6:10,0.8,0.5,6,1.5,0,8,0.5,2,0.342012084
4/10/2020 6:10,4.1,3.5,4,5,3,4.5,0,6,0.556765794
4/10/2020 6:10,5,7,5,2,0,2,0,8,0.473795313
4/10/2020 6:10,1.4,5,7,7,4,10,0,9,0.414319299
4/10/2020 6:10,4.5,2,4,10,0,3,0,13,0.366610549
4/10/2020 6:10,3,9.5,6.5,8,0,4,0,15,0.403925186
4/10/2020 6:15,1,6,7,4,0,3,1,2,0.342012084
4/10/2020 6:15,8.3,4,8,0,5,6,0,6,0.556765794
4/10/2020 6:15,2.8,5,7,2,2,1,0,9,0.414319299
4/10/2020 6:15,3.1,10,10,10,10,0,0,11,0.485004156
4/10/2020 6:15,5.9,10,10,7,0,5,0,15,0.403925186
4/10/2020 6:15,5.5,6,3,5,2,9,0,16,0.549891021
4/10/2020 6:20,4.6,9,4,3,0,6,0,2,0.342012084
4/10/2020 6:20,5.6,6,6,2,5,0,0,6,0.556765794
4/10/2020 6:20,5.4,3,3,3,7,1,0,11,0.485004156
4/10/2020 6:20,6.8,3,10,3,0,8,1,15,0.403925186
4/10/2020 6:20,6,10,3,0,0,8,0,18,0.348536963
4/10/2020 6:25,4.7,2,1,0,0,9,0,2,0.342012084
4/10/2020 6:25,6.5,5,1,5,7,8,0,6,0.556765794
4/10/2020 6:25,3.2,9,10,9,4,1,0,9,0.414319299
4/10/2020 6:25,5.4,6,8,6,0,1,0,15,0.403925186
4/10/2020 6:25,5.8,2,10,9,0,9,0,18,0.348536963
4/10/2020 6:30,4.9,8,10,2.5,2.5,9,0.5,6,0.556765794
4/10/2020 6:30,3.4,3,6,10,9,1,0,9,0.414319299
4/10/2020 6:30,2.6,6,8,0,0,10,0,15,0.403925186
4/10/2020 6:30,6.7,1,3,10,10,2,0,16,0.549891021
4/10/2020 6:30,4.6,9,7,9,0,4,0,18,0.348536963
4/10/2020 6:35,3.5,8,8.5,3,5.5,4,0,6,0.556765794
4/10/2020 6:35,4.9,0,0,0,0,6,0,8,0.473795313
4/10/2020 6:35,2.4,5,8,5,8,10,0,11,0.485004156
4/10/2020 6:35,4.2,9,10,8,0,4,0,13,0.366610549
4/10/2020 6:35,3.8,1,0,9,0,4,0,15,0.403925186
4/10/2020 6:40,5.7,1,6,1,4,7,0,1,0.566452474
4/10/2020 6:40,3.2,2,10,4,6,6,0,5,0.500749116
4/10/2020 6:40,8.8,8.5,4,7.5,0,5,0.5,8,0.473795313
4/10/2020 6:40,3.5,10,3,3,10,10,0,9,0.414319299
4/10/2020 6:40,4.4,10,4,10,0,10,0,15,0.403925186
4/10/2020 6:45,2.8,3,10,9,0,2,0,2,0.342012084
4/10/2020 6:45,4.8,5,4,7,5,9,0,6,0.556765794
4/10/2020 6:45,2,0,2,3,1,10,0,9,0.414319299
4/10/2020 6:45,4.6,10,6,7,0,1,0,12,0.317643931
4/10/2020 6:45,5.1,5,3,7,2,9,0,16,0.549891021
4/10/2020 6:45,3,8,6,4,0,3,0,18,0.348536963
4/10/2020 6:50,6.2,9,1,8,6,4,0,6,0.556765794
4/10/2020 6:50,3.1,6,4.5,4,5,8,0.5,9,0.414319299
4/10/2020 6:50,2.5,8,6,9,0,4,0,15,0.403925186
4/10/2020 6:55,1.2,6,4,0,1,10,0,1,0.566452474
4/10/2020 6:55,0.1,3.5,7,5.5,0,10,0,2,0.342012084
4/10/2020 6:55,5.6,5,4,2,4,6.5,0,6,0.556765794
4/10/2020 6:55,6.2,10,10,9,0,7,0,8,0.473795313
4/10/2020 6:55,5.3,3,9,2,0,10,0,13,0.366610549
4/10/2020 6:55,4.8,10,9,4,0,4,0,15,0.403925186
4/10/2020 7:00,4.6,5,2,7.5,0,6.5,0,2,0.342012084
4/10/2020 7:00,6.6,6,6.5,10,7,10,0.5,6,0.556765794
4/10/2020 7:00,7.6,3,8,10,0,3,0,8,0.473795313
4/10/2020 7:00,5.6,6,2.5,8,2.5,8,0.5,9,0.414319299
4/10/2020 7:00,7.4,2,0,7,0,1,1,12,0.317643931
4/10/2020 7:00,1.3,1,9,7,7,0,0,16,0.549891021
4/10/2020 7:00,5.6,10,4.5,6,0,7,0,18,0.348536963
4/10/2020 7:05,3.2,9,7,8,0,3,0,8,0.473795313
4/10/2020 7:05,6.6,0,10,6,8,4,1,9,0.414319299
4/10/2020 7:05,4.8,7,4,8,0,7,0,19,0.405657221
4/10/2020 7:10,0.9,10,6,4,0,4,0,2,0.342012084
4/10/2020 7:10,7.2,4,4,4,7,10,0,6,0.556765794
4/10/2020 7:10,2.8,10,0,2,0,6,0,8,0.473795313
4/10/2020 7:10,3.1,10,0,1,7,10,0,9,0.414319299
4/10/2020 7:10,1.6,4,8,10,4,9,0,11,0.485004156
4/10/2020 7:10,5.4,4,0,2,0,10,0,13,0.366610549
4/10/2020 7:10,2.4,1,1,10,0,5,0,15,0.403925186
4/10/2020 7:10,3.6,1,2,10,0,7,0,18,0.348536963
4/10/2020 7:15,3.2,10,5,8,4,8,0,1,0.566452474
4/10/2020 7:15,4.2,4,8,3,6,0,0,5,0.500749116
4/10/2020 7:15,5.4,1,8,4,4,6,0,6,0.556765794
4/10/2020 7:15,0.8,1,5,1,0,8,0,8,0.473795313
4/10/2020 7:15,2,5,3,8.5,7.5,7,0,9,0.414319299
4/10/2020 7:15,2.5,8,8,0,0,9,0,10,0.355775509
4/10/2020 7:15,3.2,4,6,6,2,9,0,11,0.485004156
4/10/2020 7:15,5,10,8,7,0,5,0,12,0.317643931
4/10/2020 7:15,2.8,0,6,7,0,0,0,15,0.403925186
4/10/2020 7:15,5.4,0,8,0,0,9,0,18,0.348536963
4/10/2020 7:20,1.1,5,0,0,0,9,0,2,0.342012084
4/10/2020 7:20,6.8,9,6,10,6,10,1,6,0.556765794
4/10/2020 7:20,5.6,4,10,8,0,3,0,8,0.473795313
4/10/2020 7:20,3,1,0,9,0,7,0,13,0.366610549
4/10/2020 7:20,4.7,9,0,0,0,3,1,15,0.403925186
4/10/2020 7:20,4.6,6,2,10,0,4,0,17,0.277035256
4/10/2020 7:25,4.5,7,7,10,0,9,0,2,0.342012084
4/10/2020 7:25,4.4,3,9,6,0,4,0,8,0.473795313
4/10/2020 7:25,5.2,8,4,0,5,1,0,9,0.414319299
4/10/2020 7:30,4.3,0,0,9,3,9,0,1,0.566452474
4/10/2020 7:30,0.4,9,5,10,0,4,0,2,0.342012084
4/10/2020 7:30,6.5,7,7,5,10,2,0,6,0.556765794
4/10/2020 7:30,4.3,10,8,0,0,8,1,8,0.473795313
4/10/2020 7:35,2.4,7,2,10,8,8,0,9,0.414319299
4/10/2020 7:35,4.6,2,0,0,0,3,1,12,0.317643931
4/10/2020 7:35,6.1,6,10,10,0,7,0,15,0.403925186
4/10/2020 7:35,3.5,1,2,7,0,5,0,17,0.277035256
4/10/2020 7:40,6.4,2,4,2,5,5,0,1,0.566452474
4/10/2020 7:40,3.2,4,0,3,4,0,0,6,0.556765794
4/10/2020 7:40,3.7,8,9,2,0,5,0,15,0.403925186
4/10/2020 7:45,2.4,4,6.5,5,2,4.5,1,5,0.500749116
4/10/2020 7:45,4.2,1,3,8,5,6,0,6,0.556765794
4/10/2020 7:45,3,2,10,7,5,10,0,9,0.414319299
4/10/2020 7:45,5.4,3,0,9,0,0,0,12,0.317643931
4/10/2020 7:45,4.7,10,6,2.5,3.5,9.5,0.5,16,0.549891021
4/10/2020 7:50,2,4.5,0.5,8,9.5,5.5,0,5,0.500749116
4/10/2020 7:50,3.3,5,10,10,6,3,0,9,0.414319299
4/10/2020 7:50,5,5.5,8,6.5,0,4,0.5,15,0.403925186
4/10/2020 7:55,0.2,1,7,10,0,3,0,2,0.342012084
4/10/2020 7:55,7.6,0,0,10,0,10,0,8,0.473795313
4/10/2020 7:55,3,5,2,2,0,9.5,0,15,0.403925186
4/10/2020 7:55,4.7,6,10,3,9,0,0,16,0.549891021
4/10/2020 7:55,6.2,1,9,2,0,6,1,17,0.277035256
4/10/2020 8:00,4.4,10,7,0,8,5,0,1,0.566452474
4/10/2020 8:00,1.5,5,8,3,0,2,0,2,0.342012084
4/10/2020 8:00,6,3,7,4,0,10,1,5,0.500749116
4/10/2020 8:00,4.7,5,9,3,0,4.5,0.5,8,0.473795313
4/10/2020 8:00,4.7,7,10,0,0,8,0,10,0.355775509
4/10/2020 8:00,3.1,1,1,9,7,0,0,11,0.485004156
4/10/2020 8:00,6.4,7,3,3,0,0,0,13,0.366610549
4/10/2020 8:00,4.8,6,5,7,0,8,0,14,0.491417222
4/10/2020 8:00,4.7,1.5,8.5,5.5,0,6,0,15,0.403925186
4/10/2020 8:00,6.5,4,8,0,0,4,0,16,0.549891021
4/10/2020 8:00,8.4,8.5,6,7,0,8.5,0,17,0.277035256
4/10/2020 8:00,7.1,6,9,10,0,10,0,18,0.348536963
4/10/2020 8:05,1.2,5,7,5,0,9,0,2,0.342012084
4/10/2020 8:05,3.2,4,10,2,8,7,0,6,0.556765794
4/10/2020 8:05,3.5,10,4,9,0,4,0,10,0.355775509
4/10/2020 8:05,5.8,8,2,5,0,2,0,18,0.348536963
4/10/2020 8:10,6,2,0,0,7,3,0,1,0.566452474
4/10/2020 8:10,4.5,9,7,5,10,10,0,6,0.556765794
4/10/2020 8:10,5.6,10,5,3,0,9,0,8,0.473795313
4/10/2020 8:10,3.3,0,7,7,0,10,0,10,0.355775509
4/10/2020 8:10,9,9,3,7,0,2,0,12,0.317643931
4/10/2020 8:10,6.9,10,10,10,0,3,0,13,0.366610549
4/10/2020 8:10,2.1,2,9,1,0,9,0,15,0.403925186
4/10/2020 8:10,4.7,10,10,8,7,10,1,16,0.549891021
4/10/2020 8:15,2,2.5,6.5,2.5,4.5,5,0,6,0.556765794
4/10/2020 8:15,4.2,10,8,0,0,10,1,8,0.473795313
4/10/2020 8:15,4.1,9,10,0,0,2,0,10,0.355775509
4/10/2020 8:15,5.2,6,10,10,0,4,0,12,0.317643931
4/10/2020 8:15,6.8,1,5,9,0,4,0,14,0.491417222
4/10/2020 8:15,6,10,10,6,6,10,0,16,0.549891021
4/10/2020 8:15,8,0,3,2,0,1,0,18,0.348536963
4/10/2020 8:20,5.3,10,1,4,0,6,0,2,0.342012084
4/10/2020 8:20,2.1,2,1,0,3,3,0,5,0.500749116
4/10/2020 8:20,3.7,3.5,6.5,8.5,5.5,10,0.5,6,0.556765794
4/10/2020 8:20,3.3,4.5,3,1,4.5,1.5,0,9,0.414319299
4/10/2020 8:20,7.3,5,7,6,0,3,0,12,0.317643931
4/10/2020 8:20,5.1,0,10,1,0,8,0,15,0.403925186
4/10/2020 8:20,5.6,8,8,5,0,8,1,18,0.348536963
4/10/2020 8:20,5.2,5,10,4,0,10,0,19,0.405657221
4/10/2020 8:25,3.7,3,6,8,10,3,0,1,0.566452474
4/10/2020 8:25,2.8,9,2,4,2,7,0,5,0.500749116
4/10/2020 8:25,7.2,4,10,10,3,2,0,6,0.556765794
4/10/2020 8:25,6.4,2,10,1,0,3,0,8,0.473795313
4/10/2020 8:25,3.2,9,9,2,0,2,0,15,0.403925186
4/10/2020 8:25,5.1,7,6,5,0,3,0,16,0.549891021
4/10/2020 8:25,4.9,4.5,4,2.5,3,6.5,0,18,0.348536963
4/10/2020 8:25,4.3,8,1,10,0,5,0,19,0.405657221
4/10/2020 8:30,1.5,10,6.5,10,5,6,0.5,9,0.414319299
4/10/2020 8:30,2.9,4,8,2,0,4,0,15,0.403925186
4/10/2020 8:30,4,3,3,2,10,2,0,16,0.549891021
4/10/2020 8:30,6.1,3,10,1,0,10,0,19,0.405657221
4/10/2020 8:35,2.2,5,2,2,7,8,0,5,0.500749116
4/10/2020 8:35,2.9,6,1,10,5.5,10,0,6,0.556765794
4/10/2020 8:35,5.8,9,4,6,0,2,0,8,0.473795313
4/10/2020 8:35,5.4,0,9,10,10,1,0,11,0.485004156
4/10/2020 8:35,3.5,4.5,5,8.5,0,4,0,14,0.491417222
4/10/2020 8:35,5,7,7,3,0,10,0,15,0.403925186
4/10/2020 8:35,3,10,10,8,0,10,0,17,0.277035256
4/10/2020 8:35,2.4,7,7,8,0,0,0,18,0.348536963
4/10/2020 8:40,2.9,4,5,10,0,10,0,2,0.342012084
4/10/2020 8:40,5.4,6,9,8,3,4,0,6,0.556765794
4/10/2020 8:40,5.5,6,9,9,0,6,0,8,0.473795313
4/10/2020 8:40,2.8,6,6,4,1,4,0,9,0.414319299
4/10/2020 8:40,8.2,4,1,6,0,2,0,14,0.491417222
4/10/2020 8:40,7,0,1,10,0,7,0,15,0.403925186
4/10/2020 8:45,1,6,6,0,3,6,1,1,0.566452474
4/10/2020 8:45,5.2,10,0,7,2,10,0,6,0.556765794
4/10/2020 8:45,4,6.5,7,6,0,5,0,8,0.473795313
4/10/2020 8:45,3.2,7.5,0.5,4.5,8.5,7.5,0,9,0.414319299
4/10/2020 8:45,6.1,4,7,2,0,9,0,15,0.403925186
4/10/2020 8:50,1.4,3,9.5,7.5,5,7,0,6,0.556765794
4/10/2020 8:50,4.4,1,0,7,0,1,0,8,0.473795313
4/10/2020 8:50,5.2,8,7,6,2,8,0,11,0.485004156
4/10/2020 8:50,6.7,10,6,10,0,9,0,12,0.317643931
4/10/2020 8:50,6,4,10,8,1,5,0,16,0.549891021
4/10/2020 8:50,4.3,9,4,10,0,5,0,19,0.405657221
4/10/2020 8:55,2.7,3,6,8,9,10,0,1,0.566452474
4/10/2020 8:55,4.6,9,8,6,0,10,0,8,0.473795313
4/10/2020 8:55,3.4,1.5,7.5,5.5,4.5,7.5,0,9,0.414319299
4/10/2020 8:55,3.1,1,4,0,0,6,0,15,0.403925186
4/10/2020 8:55,2.7,8,9,10,0,5,0,18,0.348536963
4/10/2020 9:00,0.4,1,10,6,0,10,0,2,0.342012084
4/10/2020 9:00,6.7,10,3,7,7,0,0,15,0.403925186
4/10/2020 9:00,4.4,1,6,3,4,2,0,16,0.549891021
4/10/2020 9:05,0.5,5,6,5,0,0,0,2,0.342012084
4/10/2020 9:05,6.3,0,9,6,0,6,0,8,0.473795313
4/10/2020 9:05,3.6,2,6,6,7,2,0,9,0.414319299
4/10/2020 9:05,8.6,10,10,3,0,6,1,12,0.317643931
4/10/2020 9:05,5.2,0,4,10,0,5,0,14,0.491417222
4/10/2020 9:10,3.2,3,2,1,10,2,0,1,0.566452474
4/10/2020 9:10,0.2,4,4.5,3,0,3.5,0,2,0.342012084
4/10/2020 9:10,2,9,10,10,10,8,0,9,0.414319299
4/10/2020 9:10,5.3,6,6.5,3.5,0,5.5,0,18,0.348536963
4/10/2020 9:15,0.8,5,3,7,0,4,0,2,0.342012084
4/10/2020 9:15,3,3,10,3,0,7,0,15,0.403925186
4/10/2020 9:15,6.2,7.5,3.5,4,4.5,7.5,0,16,0.549891021
4/10/2020 9:20,0.4,10,7,1,0,4,0,2,0.342012084
4/10/2020 9:20,3.4,2,10,10,9,8,0,5,0.500749116
4/10/2020 9:20,5.5,10,10,10,5,4,0,6,0.556765794
4/10/2020 9:20,3.2,0,10,2,5,7,1,9,0.414319299
4/10/2020 9:20,3.4,10,3,6,0,1,1,10,0.355775509
4/10/2020 9:20,6.6,4,6.5,3.5,0,8,0,14,0.491417222
4/10/2020 9:20,4,3,10,8,0,10,0,17,0.277035256
4/10/2020 9:25,3.7,10,4,7,0,7,0,2,0.342012084
4/10/2020 9:25,5.3,4.5,8.5,8,0,3,0,8,0.473795313
4/10/2020 9:25,3.2,8,7,9,0,1,0,10,0.355775509
4/10/2020 9:25,3.6,1,1,10,0,9,1,18,0.348536963
4/10/2020 9:30,0.3,6,1,0,0,1,0,2,0.342012084
4/10/2020 9:30,5.6,10,7,6,10,1,0,6,0.556765794
4/10/2020 9:30,5.6,4,2.5,5.5,10,4,0,9,0.414319299
4/10/2020 9:30,4.4,2.5,10,3.5,0,7.5,0,14,0.491417222
4/10/2020 9:30,2.5,7,1,2.5,0,5,0,15,0.403925186
4/10/2020 9:30,3.8,2.5,5,5.5,0,6.5,0.5,19,0.405657221
4/10/2020 9:35,2,7.5,3,5,0,6,0,2,0.342012084
4/10/2020 9:35,6,4,3,10,5,0,0,6,0.556765794
4/10/2020 9:35,5.4,7,4,4,0,1,0,12,0.317643931
4/10/2020 9:35,7.8,0,1,4,9,10,0,16,0.549891021
4/10/2020 9:35,1.8,10,2,1,0,6,1,19,0.405657221
4/10/2020 9:40,5.4,3,7,4,0,8,0,8,0.473795313
4/10/2020 9:40,6.6,9,5,3,0,0,0,9,0.414319299
4/10/2020 9:40,5.6,10,3,0,0,8,0,12,0.317643931
4/10/2020 9:40,4.2,9,6,10,9,10,1,16,0.549891021
4/10/2020 9:45,4.5,2,10,9,2,10,0,1,0.566452474
4/10/2020 9:45,3.2,3,9,6,0,0,0,2,0.342012084
4/10/2020 9:45,3,9,9,1,9,3,0,6,0.556765794
4/10/2020 9:45,2.9,10,7,10,0,6,0,8,0.473795313
4/10/2020 9:45,3.3,5,5,1,0,1,0,13,0.366610549
4/10/2020 9:45,1.7,1,9,10,9,0,0,16,0.549891021
4/10/2020 9:45,4.9,1.5,7.5,3,0,7,0,19,0.405657221
4/10/2020 9:50,3.4,2,10,1.5,8.5,3.5,0,1,0.566452474
4/10/2020 9:50,0.4,9,5,3,0,7,0,2,0.342012084
4/10/2020 9:50,5.9,6,10,10,0,9,1,12,0.317643931
4/10/2020 9:50,4.7,7,7,0,0,4,0,15,0.403925186
4/10/2020 9:50,6.5,8,5,10,0,4,0,18,0.348536963
4/10/2020 9:50,5.5,6,7,9,0,4,0,19,0.405657221
4/10/2020 9:55,1.2,1,2,8,0,10,0,2,0.342012084
4/10/2020 9:55,1.9,7,8,4,6,7,0,6,0.556765794
4/10/2020 9:55,6.3,2,1,6,0,7,0,8,0.473795313
4/10/2020 9:55,3.7,7,2,10,0,4,0,14,0.491417222
4/10/2020 9:55,4.4,1,10,5,0,5,0,15,0.403925186
4/10/2020 10:00,1.7,8,1,1,0,6,0,8,0.473795313
4/10/2020 10:00,7.8,4,7,7,0,4,1,14,0.491417222
4/10/2020 10:00,4.9,10,0,6,0,8,0,15,0.403925186
4/10/2020 10:00,6.7,4,4,9,0,9,0,19,0.405657221
4/10/2020 10:05,5.8,2,1,8,0,10,0,2,0.342012084
4/10/2020 10:05,5.2,10,1,5,1,2,0,6,0.556765794
4/10/2020 10:05,4.8,3,5,6,0,6,0,8,0.473795313
4/10/2020 10:05,3.1,8,8,3,0,6,0,15,0.403925186
4/10/2020 10:10,4.1,10,10,8,0,0,0,8,0.473795313
4/10/2020 10:10,1.8,3,9,5,0,10,0,15,0.403925186
4/10/2020 10:15,4.6,0,1,9,0,8,0,2,0.342012084
4/10/2020 10:15,3.6,7,3,9.5,6,0.5,0,5,0.500749116
4/10/2020 10:15,5.5,7.5,2.5,7,5.5,9,0.5,6,0.556765794
4/10/2020 10:15,4.5,4,10,2,0,6,0,14,0.491417222
4/10/2020 10:15,3.3,6,1,2,0,6,0,15,0.403925186
4/10/2020 10:20,3.3,7,0,10,1,9,0,5,0.500749116
4/10/2020 10:20,6.1,7,3.5,3.5,10,4,0,6,0.556765794
4/10/2020 10:20,3.1,5.5,1,3.5,8,8.5,0,9,0.414319299
4/10/2020 10:20,2.3,10,9,8,0,10,0,14,0.491417222
4/10/2020 10:20,4.2,3,10,5,0,3,0,15,0.403925186
4/10/2020 10:25,3.8,2,10,10,0,5,1,2,0.342012084
4/10/2020 10:25,3,10,3,8,4,10,0,6,0.556765794
4/10/2020 10:25,6.2,10,10,0,0,2,0,8,0.473795313
4/10/2020 10:25,1.8,8,3,4,6,8,0,9,0.414319299
4/10/2020 10:25,7.2,2,10,8,0,10,0,15,0.403925186
4/10/2020 10:30,0,10,1,4,0,5,0,2,0.342012084
4/10/2020 10:30,4.2,2,6,9,5,6,0,6,0.556765794
4/10/2020 10:30,2.3,10,7,10,0,10,0,14,0.491417222
4/10/2020 10:30,6.3,5,6,8,0,10,0,15,0.403925186
4/10/2020 10:30,2.8,8,4,7,1,10,1,16,0.549891021
4/10/2020 10:30,2.3,10,8,4,0,6,0,18,0.348536963
4/10/2020 10:35,2.6,0,1,1,0,8,0,2,0.342012084
4/10/2020 10:35,4.7,9,10,10,8,10,0,5,0.500749116
4/10/2020 10:35,3.5,2,10,7,8,0,0,6,0.556765794
4/10/2020 10:35,3.6,8,4,4,0,9,0,10,0.355775509
4/10/2020 10:35,3.6,9,10,6,0,5,0,13,0.366610549
4/10/2020 10:35,5.6,7,2,2,0,5,0,15,0.403925186
4/10/2020 10:35,5.9,10,6,8,8,7,1,16,0.549891021
4/10/2020 10:40,6.9,0,3,8,6,10,1,5,0.500749116
4/10/2020 10:40,7.3,7,3,3,10,0,0,6,0.556765794
4/10/2020 10:40,4.9,7,10,0,9,4,0,16,0.549891021
4/10/2020 10:45,0.4,6,5,9,0,9,0,2,0.342012084
4/10/2020 10:45,2.7,9,7,6,1,5,0,11,0.485004156
4/10/2020 10:45,5.4,8,9,8,0,1,0,15,0.403925186
4/10/2020 10:45,8.1,3,2,6,0,5,0,18,0.348536963
4/10/2020 10:45,6,4,10,8,0,7,0,19,0.405657221
4/10/2020 10:50,0,10,10,1,0,9,0,2,0.342012084
4/10/2020 10:50,7,5,5,4,8,5,0,6,0.556765794
4/10/2020 10:50,2.3,4.5,6,2,0,7.5,0,8,0.473795313
4/10/2020 10:50,5.2,10,3,0,9,10,0,9,0.414319299
4/10/2020 10:50,2.8,4,6,4,0,3,0,15,0.403925186
4/10/2020 10:50,7.4,8,1.5,2,1.5,5.5,0,16,0.549891021
4/10/2020 10:50,4.2,1,3,5,0,9,0,19,0.405657221
4/10/2020 10:55,4.3,10,3,10,8,0,0,6,0.556765794
4/10/2020 10:55,3.8,3,3,2,7,4,0,19,0.405657221
4/10/2020 11:00,6.9,4.5,0.5,3,5,8,0,1,0.566452474
4/10/2020 11:00,7.5,10,3,7,0,1,0,8,0.473795313
4/10/2020 11:00,2.4,5,7,6,3,0,0,9,0.414319299
4/10/2020 11:00,6.1,7,3,5,1,1,0,16,0.549891021
4/10/2020 11:00,4.2,7,1,8,0,10,0,19,0.405657221
4/10/2020 11:05,1.9,10,5,2,0,9,0,2,0.342012084
4/10/2020 11:05,5.5,7,7,8,3,3,0,5,0.500749116
4/10/2020 11:05,4,6.5,2.5,2.5,6,6,0,6,0.556765794
4/10/2020 11:05,2,8,4,1.5,0,6,0,8,0.473795313
4/10/2020 11:05,3.3,9,9,4,5,10,0,9,0.414319299
4/10/2020 11:05,4.2,4,1,10,0,7,0,19,0.405657221
4/10/2020 11:10,5.4,2,9,10,7,10,0,11,0.485004156
4/10/2020 11:10,6.4,7,9,1,0,10,0,13,0.366610549
4/10/2020 11:10,2.2,6,8,6,0,2,0,15,0.403925186
4/10/2020 11:15,5.6,4,3,8,0,4,0,8,0.473795313
4/10/2020 11:15,3.6,1,7,9,0,2,1,10,0.355775509
4/10/2020 11:15,5.6,4,6,7,0,8,0,11,0.485004156
4/10/2020 11:15,4.5,4,3,1,0,4,0,15,0.403925186
4/10/2020 11:15,7.1,5,7,9,10,3,0,16,0.549891021
4/10/2020 11:20,0.9,8,8,3,0,6,0,2,0.342012084
4/10/2020 11:20,2.6,2,6,4,3,8,0,6,0.556765794
4/10/2020 11:20,5.6,8,10,4,0,6,0,8,0.473795313
4/10/2020 11:20,3.1,7,9,7,8,8,0,9,0.414319299
4/10/2020 11:25,5.3,2,7,5,0,1,0,2,0.342012084
4/10/2020 11:25,4.4,2,3,9,0,8,0,8,0.473795313
4/10/2020 11:25,3.3,6,7,4,4,3,0,9,0.414319299
4/10/2020 11:25,5.7,5,1,0,6,6,0,16,0.549891021
4/10/2020 11:25,7.3,10,10,8,0,8,0,18,0.348536963
4/10/2020 11:25,5.2,2,2,8,0,4,0,19,0.405657221
4/10/2020 11:30,6.2,1,9,0,6,4,1,6,0.556765794
4/10/2020 11:30,4.9,3,6,6,0,10,0,8,0.473795313
4/10/2020 11:30,1.7,7,5,6,3,5,0,9,0.414319299
4/10/2020 11:30,2.2,5,3,3,0,2,1,15,0.403925186
4/10/2020 11:30,3.8,2,8,5,0,10,0,19,0.405657221
4/10/2020 11:35,4.1,6,6,5,10,3.5,0,1,0.566452474
4/10/2020 11:35,4.4,3,7.5,8,9,5.5,0,6,0.556765794
4/10/2020 11:35,5.5,1,1,5,0,4,0,8,0.473795313
4/10/2020 11:35,2.8,7,10,0,4,5,0,9,0.414319299
4/10/2020 11:35,3.6,1,10,4,0,2,0,19,0.405657221
4/10/2020 11:40,3.6,4.5,6,2.5,0,5.5,0,2,0.342012084
4/10/2020 11:40,1.7,3.5,7,5,0,4,0,8,0.473795313
4/10/2020 11:40,3.2,5,8,7.5,4.5,5,0,9,0.414319299
4/10/2020 11:40,3,10,5,2,0,3,0,10,0.355775509
4/10/2020 11:40,4.9,1,7,4,0,3,0,15,0.403925186
4/10/2020 11:40,5.5,1,10,0,0,10,0,18,0.348536963
4/10/2020 11:45,0.6,10,3,7,0,9,0,2,0.342012084
4/10/2020 11:45,4.4,6,5,8,7,8,0,5,0.500749116
4/10/2020 11:45,4.9,3.5,10,2.5,4.5,7,0,6,0.556765794
4/10/2020 11:45,6.1,6,3.5,5.5,0,2.5,0.5,8,0.473795313
4/10/2020 11:45,3.4,6.5,3.5,7,4.5,10,0,9,0.414319299
4/10/2020 11:45,6,10,4,9,0,2,0,14,0.491417222
4/10/2020 11:50,2.6,8,6,2,6,1,0,6,0.556765794
4/10/2020 11:50,6.4,9,5,4,0,7,0,8,0.473795313
4/10/2020 11:50,3.1,4,9,2,6,2.5,0.5,11,0.485004156
4/10/2020 11:55,3.3,8,2,10,0,9,0,8,0.473795313
4/10/2020 11:55,5.8,3,7,10,0,3,0,10,0.355775509
4/10/2020 12:00,2.8,10,10,10,7,7,5,3,0.306455878
4/10/2020 12:00,5,0,8,10,1,5,0,6,0.556765794
4/10/2020 12:00,3.1,8,3,0,0,3,0,10,0.355775509
4/10/2020 12:00,2.5,5,7,1,9,1,0,16,0.549891021
4/10/2020 12:00,3.9,1,2,7,0,5,0,18,0.348536963
4/10/2020 12:00,3.4,9,2,3,0,8,0,19,0.405657221
4/10/2020 12:05,0.2,10,8,1,0,5,0,2,0.342012084
4/10/2020 12:05,5.7,8,5,4.5,2.5,4,0,3,0.306455878
4/10/2020 12:05,4.5,6,3,2,0,9,0,8,0.473795313
4/10/2020 12:05,2.1,3,10,8,0,5,1,10,0.355775509
4/10/2020 12:05,6.4,5,0,7,0,1,0,11,0.485004156
4/10/2020 12:05,5.7,5,1,7,0,1,0,14,0.491417222
